,Date.Stamped,Registrant.Name,Registration.Number,Document.Type,Short.Form.Name,Foreign.Principal.Name,Foreign.Principal.Country,Url
3008,4/26/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Smith, Adam Covington", , ,https://efile.fara.gov/docs/6170-Short-Form-20190426-400.pdf
3009,4/26/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Reid, Morris L.", , ,https://efile.fara.gov/docs/6170-Short-Form-20190426-422.pdf
3010,4/26/2019,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20190426-63.pdf
3011,4/26/2019,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,"Government of National Accord Libya, Office of the Prime Minister",LIBYA,https://efile.fara.gov/docs/6170-Exhibit-AB-20190426-66.pdf
3012,4/26/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Murphy, Christopher", , ,https://efile.fara.gov/docs/6170-Short-Form-20190426-410.pdf
3013,4/26/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Lewis, Katherine", , ,https://efile.fara.gov/docs/6170-Short-Form-20190426-418.pdf
3014,4/17/2019,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20190417-64.pdf
3015,4/17/2019,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20190417-65.pdf
3016,4/17/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Dumas, Erica", , ,https://efile.fara.gov/docs/6170-Short-Form-20190417-438.pdf
3017,4/17/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Eibensteiner, Hannah", , ,https://efile.fara.gov/docs/6170-Short-Form-20190417-440.pdf
3018,4/15/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190415-62.pdf
3019,4/12/2019,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20190412-60.pdf
3020,4/12/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Lloyd, Rebecca", , ,https://efile.fara.gov/docs/6170-Short-Form-20190412-376.pdf
3021,4/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Stach, Deirdre", , ,https://efile.fara.gov/docs/6170-Short-Form-20190411-396.pdf
3022,4/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Sata, Neha Sameer", , ,https://efile.fara.gov/docs/6170-Short-Form-20190411-394.pdf
3023,4/11/2019,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20190411-61.pdf
3024,4/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Tayla, Suheyla", , ,https://efile.fara.gov/docs/6170-Short-Form-20190411-398.pdf
3025,4/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Chabria, Jai", , ,https://efile.fara.gov/docs/6170-Short-Form-20190411-378.pdf
3026,4/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Emery, Rodney", , ,https://efile.fara.gov/docs/6170-Short-Form-20190411-380.pdf
3027,4/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Hilton, Steven", , ,https://efile.fara.gov/docs/6170-Short-Form-20190411-382.pdf
3028,4/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Reid, Morris", , ,https://efile.fara.gov/docs/6170-Short-Form-20190411-392.pdf
3029,4/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Rajaiah, Daniel", , ,https://efile.fara.gov/docs/6170-Short-Form-20190411-390.pdf
3030,4/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Lanza, Bryan", , ,https://efile.fara.gov/docs/6170-Short-Form-20190411-384.pdf
3031,4/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Murphy, Christopher", , ,https://efile.fara.gov/docs/6170-Short-Form-20190411-388.pdf
3032,4/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Howard, Greg", , ,https://efile.fara.gov/docs/6170-Short-Form-20190411-386.pdf
3033,4/10/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Howard, Greg", , ,https://efile.fara.gov/docs/6170-Short-Form-20190410-406.pdf
3034,4/10/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190410-61.pdf
3035,4/10/2019,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20190410-62.pdf
3036,4/8/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Sata, Neha Sameer", , ,https://efile.fara.gov/docs/6170-Short-Form-20190408-364.pdf
3037,4/8/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Hilton, Steven", , ,https://efile.fara.gov/docs/6170-Short-Form-20190408-362.pdf
3038,4/8/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Lanza, Bryan", , ,https://efile.fara.gov/docs/6170-Short-Form-20190408-366.pdf
3039,4/8/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Lanza, Bryan", , ,https://efile.fara.gov/docs/6170-Short-Form-20190408-374.pdf
3040,4/8/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Rajaiah, Daniel", , ,https://efile.fara.gov/docs/6170-Short-Form-20190408-370.pdf
3041,4/8/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Reid, Morris", , ,https://efile.fara.gov/docs/6170-Short-Form-20190408-372.pdf
3042,4/8/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Chabria, Jai", , ,https://efile.fara.gov/docs/6170-Short-Form-20190408-368.pdf
3043,4/8/2019,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,"Alliance of Liberals and Democrats of Romania (ALDE) (through Keystone Strategic Advisers, LLC",ROMANIA,https://efile.fara.gov/docs/6170-Exhibit-AB-20190408-65.pdf
3044,4/5/2019,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,Consulate General of Japan,JAPAN,https://efile.fara.gov/docs/6170-Exhibit-AB-20190405-64.pdf
3045,4/5/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Stach, Deirdre", , ,https://efile.fara.gov/docs/6170-Short-Form-20190405-360.pdf
3046,4/5/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Emory, Rodney", , ,https://efile.fara.gov/docs/6170-Short-Form-20190405-356.pdf
3047,4/5/2019,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20190405-59.pdf
3048,4/5/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Rajaiah, Daniel", , ,https://efile.fara.gov/docs/6170-Short-Form-20190405-358.pdf
3049,4/4/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Tayla, Suheyla", , ,https://efile.fara.gov/docs/6170-Short-Form-20190404-354.pdf
3050,4/4/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Murphy, Christopher", , ,https://efile.fara.gov/docs/6170-Short-Form-20190404-352.pdf
3051,4/3/2019,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,American-Turkish Council (ATC),TURKEY,https://efile.fara.gov/docs/6170-Exhibit-AB-20190403-63.pdf
3052,4/2/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,Embassy of the Republic of Turkey,TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20190402-59.pdf
3053,4/1/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Lonergan, John", , ,https://efile.fara.gov/docs/6170-Short-Form-20190401-346.pdf
3054,4/1/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,Embassy of the Republic of Turkey,TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20190401-60.pdf
3055,4/1/2019,6170,6170,Informational Materials, ,Turkey - U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20190401-568.pdf
3056,4/1/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Lanza, Bryan", , ,https://efile.fara.gov/docs/6170-Short-Form-20190401-350.pdf
3057,4/1/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"McSherry, Michael", , ,https://efile.fara.gov/docs/6170-Short-Form-20190401-348.pdf
3058,3/29/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Smith II, Robert Leverett", , ,https://efile.fara.gov/docs/6170-Short-Form-20190329-344.pdf
3059,3/29/2019,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,Global Axis Partnership,INDONESIA,https://efile.fara.gov/docs/6170-Exhibit-AB-20190329-62.pdf
3060,3/29/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Murphy, Christopher", , ,https://efile.fara.gov/docs/6170-Short-Form-20190329-340.pdf
3061,3/28/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Smith II, Robert Leverett", , ,https://efile.fara.gov/docs/6170-Short-Form-20190328-338.pdf
3062,3/28/2019,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,Global IP - Cayman,CAYMAN ISLANDS,https://efile.fara.gov/docs/6170-Exhibit-AB-20190328-61.pdf
3063,3/20/2019,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20190320-58.pdf
3064,3/20/2019,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,CRRC MA Corporation,CHINA,https://efile.fara.gov/docs/6170-Exhibit-AB-20190320-60.pdf
3065,3/20/2019,6170,6170,Informational Materials, ,People's Progressive Party (Guyana),GUYANA,https://efile.fara.gov/docs/6170-Informational-Materials-20190320-566.pdf
3066,3/19/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,People's Progressive Party (Guyana),GUYANA,https://efile.fara.gov/docs/6170-Informational-Materials-20190319-58.pdf
3067,3/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Emery, Rodney", , ,https://efile.fara.gov/docs/6170-Short-Form-20190311-328.pdf
3068,3/11/2019,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20190311-57.pdf
3069,3/11/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"King, Charles Gordon", , ,https://efile.fara.gov/docs/6170-Short-Form-20190311-326.pdf
3070,3/10/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Lanza, Bryan", , ,https://efile.fara.gov/docs/6170-Short-Form-20190310-336.pdf
3071,3/10/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Eibensteiner, Hannah", , ,https://efile.fara.gov/docs/6170-Short-Form-20190310-330.pdf
3072,3/10/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Braden, Mark", , ,https://efile.fara.gov/docs/6170-Short-Form-20190310-332.pdf
3073,3/10/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Garcia, Jose Antonio", , ,https://efile.fara.gov/docs/6170-Short-Form-20190310-334.pdf
3074,3/7/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Arnavat, Gustavo", , ,https://efile.fara.gov/docs/6170-Short-Form-20190307-324.pdf
3075,3/7/2019,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,People's Progressive Party (Guyana),GUYANA,https://efile.fara.gov/docs/6170-Exhibit-AB-20190307-59.pdf
3076,3/5/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Reid, Lisa H.", , ,https://efile.fara.gov/docs/6170-Short-Form-20190305-322.pdf
3077,3/3/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190303-56.pdf
3078,2/28/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190228-55.pdf
3079,2/13/2019,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,Embassy of the State of Qatar,QATAR,https://efile.fara.gov/docs/6170-Exhibit-AB-20190213-57.pdf
3080,2/13/2019,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20190213-56.pdf
3081,2/12/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"McKeon, Michael", , ,https://efile.fara.gov/docs/6170-Short-Form-20190212-320.pdf
3082,2/7/2019,6170,6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190207-564.pdf
3083,2/5/2019,6170,6170,Informational Materials, ,Embassy of the Republic of Turkey,TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20190205-565.pdf
3084,2/4/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Eibensteiner, Hannah", , ,https://efile.fara.gov/docs/6170-Short-Form-20190204-318.pdf
3085,2/4/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,"Embassy of Republic of Turkey through Amsterdam & Partners, LLP",TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20190204-43.pdf
3086,2/4/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"King, Charles Gordon", , ,https://efile.fara.gov/docs/6170-Short-Form-20190204-316.pdf
3087,2/4/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Dumas, Mamyrah Erica", , ,https://efile.fara.gov/docs/6170-Short-Form-20190204-314.pdf
3088,2/1/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Emery, Rodney", , ,https://efile.fara.gov/docs/6170-Short-Form-20190201-312.pdf
3089,2/1/2019,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,Embassy of the Republic of Turkey,TURKEY,https://efile.fara.gov/docs/6170-Exhibit-AB-20190201-56.pdf
3090,2/1/2019,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,CRRC MA Corporation,CHINA,https://efile.fara.gov/docs/6170-Exhibit-AB-20190201-55.pdf
3091,2/1/2019,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20190201-54.pdf
3092,2/1/2019,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20190201-55.pdf
3093,1/30/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,Embassy of the Republic of Turkey,TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20190130-44.pdf
3094,1/28/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190128-49.pdf
3095,1/17/2019,mercury,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20190117-45.pdf
3096,1/16/2019,6170,6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190116-562.pdf
3097,1/16/2019,6170,6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190116-563.pdf
3098,1/16/2019,6170,6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190116-618.pdf
3099,1/15/2019,6170,6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190115-560.pdf
3100,1/14/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Pelton, Erin", , ,https://efile.fara.gov/docs/6170-Short-Form-20190114-624.pdf
3101,1/14/2019,6170,6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190114-616.pdf
3102,1/14/2019,6170,6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190114-615.pdf
3103,1/14/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Garcia, Jose Antonio", , ,https://efile.fara.gov/docs/6170-Short-Form-20190114-626.pdf
3104,1/11/2019,mercury,6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190111-614.pdf
3105,1/11/2019,6170,6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190111-613.pdf
3106,1/9/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,Embassy of the Republic of Turkey,TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20190109-52.pdf
3107,1/9/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190109-41.pdf
3108,1/7/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Lapham, Elizabeth", , ,https://efile.fara.gov/docs/6170-Short-Form-20190107-306.pdf
3109,1/7/2019,"Mercury Public Affairs, LLC",6170,Informational Materials, ,Lord Gregory Barker of Battle PC,RUSSIA,https://efile.fara.gov/docs/6170-Informational-Materials-20190107-50.pdf
3110,1/7/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Petrone, Brent James", , ,https://efile.fara.gov/docs/6170-Short-Form-20190107-308.pdf
3111,1/7/2019,6170,6170,Informational Materials, ,Embassy of the Republic of Turkey,TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20190107-612.pdf
3112,1/6/2019,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20190106-721.pdf
3113,1/3/2019,"Mercury Public Affairs, LLC",6170,Short-Form,"Tayla, Suheyla", , ,https://efile.fara.gov/docs/6170-Short-Form-20190103-304.pdf
